date,state,district,crop_type,crop_species,production
2017-01-01,Johor,Kulai,vegetable,bitter_gourd,434.4316
2017-01-01,Johor,Kulai,vegetable,bottle_gourd,0.0
2017-01-01,Johor,Kulai,vegetable,brinjal,904.93264
2017-01-01,Johor,Kulai,vegetable,celery,0.0
2017-01-01,Johor,Kulai,vegetable,chinese_chives,0.0
2017-01-01,Johor,Kulai,vegetable,chinese_kale,509.698
2017-01-01,Johor,Kulai,vegetable,chinese_spinach,323.774
2017-01-01,Johor,Kulai,vegetable,cucumber,1046.09567
2017-01-01,Johor,Kulai,vegetable,dwarf_bitter_gourd,28.201
2017-01-01,Johor,Kulai,vegetable,fourangled_bean,155.992
2017-01-01,Johor,Kulai,vegetable,french_bean,0.0
2017-01-01,Johor,Kulai,vegetable,ladys_finger,1026.50939
2017-01-01,Johor,Kulai,vegetable,lettuce,46.657
2017-01-01,Johor,Kulai,vegetable,long_bean,2157.68944
2017-01-01,Johor,Kulai,vegetable,mustard,8230.7
2017-01-01,Johor,Kulai,vegetable,pumpkin,295.51
2017-01-01,Johor,Kulai,vegetable,red_chilli,320.9414
2017-01-01,Johor,Kulai,vegetable,spring_onion,0.0
2017-01-01,Johor,Kulai,vegetable,sweet_shoot,22.583
2017-01-01,Johor,Kulai,vegetable,tomato,0.0
2017-01-01,Johor,Kulai,vegetable,water_spinach,222.282
2017-01-01,Johor,Kulai,vegetable,wax_gourd,0.0
2017-01-01,Johor,Mersing,cash_crops,cassava,344.2
2017-01-01,Johor,Mersing,cash_crops,groundnuts,0.0
2017-01-01,Johor,Mersing,cash_crops,sweet_corn,20.0
2017-01-01,Johor,Mersing,cash_crops,sweet_potato,33.8
2017-01-01,Johor,Mersing,cash_crops,yam,15.0
2017-01-01,Johor,Mersing,cash_crops,yambean,0.0
2017-01-01,Johor,Mersing,cash_crops,yellow_sugar_cane,37.4
2017-01-01,Johor,Mersing,fruit,banana,2023.606
2017-01-01,Johor,Mersing,fruit,cempedak,4.74
2017-01-01,Johor,Mersing,fruit,ciku,5.0
2017-01-01,Johor,Mersing,fruit,dokong,0.2
2017-01-01,Johor,Mersing,fruit,dragon_fruit,0.0
2017-01-01,Johor,Mersing,fruit,duku,0.9
2017-01-01,Johor,Mersing,fruit,durian,260.1
2017-01-01,Johor,Mersing,fruit,guava,47.3
2017-01-01,Johor,Mersing,fruit,jackfruit,194.735
2017-01-01,Johor,Mersing,fruit,langsat,0.0
2017-01-01,Johor,Mersing,fruit,mango,90.836
2017-01-01,Johor,Mersing,fruit,mangosteen,0.0
2017-01-01,Johor,Mersing,fruit,papaya,241.698
2017-01-01,Johor,Mersing,fruit,pineapple,60.0
2017-01-01,Johor,Mersing,fruit,pomelo,3.6
2017-01-01,Johor,Mersing,fruit,pulasan,0.0
2017-01-01,Johor,Mersing,fruit,rambutan,0.0
2017-01-01,Johor,Mersing,fruit,salak,0.0
2017-01-01,Johor,Mersing,fruit,starfruit,14.452
2017-01-01,Johor,Mersing,fruit,sweet_orange,19.11
2017-01-01,Johor,Mersing,fruit,watermelon,1125.0
2017-01-01,Johor,Mersing,herbs,aloe_vera,0.0
2017-01-01,Johor,Mersing,herbs,basil,0.0
2017-01-01,Johor,Mersing,herbs,belalai_gajah,0.0
2017-01-01,Johor,Mersing,herbs,betel_vine,0.0
2017-01-01,Johor,Mersing,herbs,bonglai,0.0
2017-01-01,Johor,Mersing,herbs,cekur,0.0
2017-01-01,Johor,Mersing,herbs,fragrant_lemon_grass,0.0
2017-01-01,Johor,Mersing,herbs,henna,0.0
2017-01-01,Johor,Mersing,herbs,lemon_myrtle,0.0
2017-01-01,Johor,Mersing,herbs,long_jack,0.0
2017-01-01,Johor,Mersing,herbs,misai_kucing,0.0
2017-01-01,Johor,Mersing,herbs,mistletoe_fig,0.0
2017-01-01,Johor,Mersing,herbs,pandan,0.0
2017-01-01,Johor,Mersing,herbs,pegaga,0.0
2017-01-01,Johor,Mersing,herbs,petai,0.0
2017-01-01,Johor,Mersing,herbs,swamp_willow_weed,0.0
2017-01-01,Johor,Mersing,herbs,temu_lawak,0.0
2017-01-01,Johor,Mersing,herbs,tenggek_burung,0.0
2017-01-01,Johor,Mersing,industrial_crops,areca_nut,0.0
2017-01-01,Johor,Mersing,industrial_crops,coconut,3647.036
2017-01-01,Johor,Mersing,industrial_crops,coffee,3.75
2017-01-01,Johor,Mersing,industrial_crops,honey_bee,0.0
2017-01-01,Johor,Mersing,industrial_crops,kelulut_bee,0.0
2017-01-01,Johor,Mersing,industrial_crops,mushroom,35.0
2017-01-01,Johor,Mersing,industrial_crops,roselle,11.3
2017-01-01,Johor,Mersing,spices,asam_gelugor,0.0
2017-01-01,Johor,Mersing,spices,asam_jawa,0.0
2017-01-01,Johor,Mersing,spices,black_pepper,0.0
2017-01-01,Johor,Mersing,spices,calamondin_lime,12.1
2017-01-01,Johor,Mersing,spices,curry_tree,0.0
2017-01-01,Johor,Mersing,spices,ginger,0.0
2017-01-01,Johor,Mersing,spices,greater_galangal,0.0
2017-01-01,Johor,Mersing,spices,kaffir_lime,0.0
2017-01-01,Johor,Mersing,spices,lemon_grass,40.0
2017-01-01,Johor,Mersing,spices,lime,2.8
2017-01-01,Johor,Mersing,spices,pink_cone_ginger,0.0
2017-01-01,Johor,Mersing,spices,turmeric,0.0
2017-01-01,Johor,Mersing,spices,water_celery,0.0
2017-01-01,Johor,Mersing,vegetable,angled_loofah,35.0
2017-01-01,Johor,Mersing,vegetable,birds_eye_chili,3.25
2017-01-01,Johor,Mersing,vegetable,bitter_gourd,967.301
2017-01-01,Johor,Mersing,vegetable,bottle_gourd,252.117
2017-01-01,Johor,Mersing,vegetable,brinjal,867.6
2017-01-01,Johor,Mersing,vegetable,celery,0.0
2017-01-01,Johor,Mersing,vegetable,chinese_chives,0.0
2017-01-01,Johor,Mersing,vegetable,chinese_kale,0.0
2017-01-01,Johor,Mersing,vegetable,chinese_spinach,4730.7
2017-01-01,Johor,Mersing,vegetable,cucumber,442.337
2017-01-01,Johor,Mersing,vegetable,dwarf_bitter_gourd,104.55
2017-01-01,Johor,Mersing,vegetable,fourangled_bean,80.7
2017-01-01,Johor,Mersing,vegetable,french_bean,0.0
2017-01-01,Johor,Mersing,vegetable,ladys_finger,1115.338
2017-01-01,Johor,Mersing,vegetable,lettuce,0.0
2017-01-01,Johor,Mersing,vegetable,long_bean,1287.193
2017-01-01,Johor,Mersing,vegetable,mustard,227.0
2017-01-01,Johor,Mersing,vegetable,pumpkin,0.0
2017-01-01,Johor,Mersing,vegetable,red_chilli,604.2662
2017-01-01,Johor,Mersing,vegetable,spring_onion,89.1225
2017-01-01,Johor,Mersing,vegetable,sweet_shoot,47.8
2017-01-01,Johor,Mersing,vegetable,tomato,0.0
2017-01-01,Johor,Mersing,vegetable,water_spinach,1914.65
2017-01-01,Johor,Mersing,vegetable,wax_gourd,0.0
2017-01-01,Johor,Muar,cash_crops,cassava,61.5
2017-01-01,Johor,Muar,cash_crops,groundnuts,0.0
2017-01-01,Johor,Muar,cash_crops,sweet_corn,0.0
2017-01-01,Johor,Muar,cash_crops,sweet_potato,0.0
2017-01-01,Johor,Muar,cash_crops,yam,71.5
2017-01-01,Johor,Muar,cash_crops,yambean,0.0
2017-01-01,Johor,Muar,cash_crops,yellow_sugar_cane,7100.3
2017-01-01,Johor,Muar,fruit,banana,9911.67997
2017-01-01,Johor,Muar,fruit,cempedak,21.2
2017-01-01,Johor,Muar,fruit,ciku,28.69
2017-01-01,Johor,Muar,fruit,dokong,45.08605
2017-01-01,Johor,Muar,fruit,dragon_fruit,38.4
2017-01-01,Johor,Muar,fruit,duku,2413.05175
2017-01-01,Johor,Muar,fruit,durian,10451.5
2017-01-01,Johor,Muar,fruit,guava,312.3
2017-01-01,Johor,Muar,fruit,jackfruit,221.1546
2017-01-01,Johor,Muar,fruit,langsat,122.90496
2017-01-01,Johor,Muar,fruit,mango,9.0
2017-01-01,Johor,Muar,fruit,mangosteen,962.03234
2017-01-01,Johor,Muar,fruit,papaya,7281.75996
2017-01-01,Johor,Muar,fruit,pineapple,14408.33
2017-01-01,Johor,Muar,fruit,pomelo,18.005
2017-01-01,Johor,Muar,fruit,pulasan,375.4612
2017-01-01,Johor,Muar,fruit,rambutan,716.51001
2017-01-01,Johor,Muar,fruit,salak,0.0
2017-01-01,Johor,Muar,fruit,starfruit,1.88684
2017-01-01,Johor,Muar,fruit,sweet_orange,32.89
2017-01-01,Johor,Muar,fruit,watermelon,13.5
2017-01-01,Johor,Muar,herbs,aloe_vera,0.0
2017-01-01,Johor,Muar,herbs,basil,0.0
2017-01-01,Johor,Muar,herbs,belalai_gajah,0.0
2017-01-01,Johor,Muar,herbs,betel_vine,0.0
2017-01-01,Johor,Muar,herbs,bonglai,0.0
2017-01-01,Johor,Muar,herbs,cekur,0.0
2017-01-01,Johor,Muar,herbs,fragrant_lemon_grass,10.0
2017-01-01,Johor,Muar,herbs,henna,0.0
2017-01-01,Johor,Muar,herbs,lemon_myrtle,0.0
2017-01-01,Johor,Muar,herbs,long_jack,0.0
2017-01-01,Johor,Muar,herbs,misai_kucing,0.0
2017-01-01,Johor,Muar,herbs,mistletoe_fig,0.1
2017-01-01,Johor,Muar,herbs,pandan,0.0
2017-01-01,Johor,Muar,herbs,pegaga,0.0
2017-01-01,Johor,Muar,herbs,petai,0.0
2017-01-01,Johor,Muar,herbs,swamp_willow_weed,0.0
2017-01-01,Johor,Muar,herbs,temu_lawak,0.0
2017-01-01,Johor,Muar,herbs,tenggek_burung,0.0
2017-01-01,Johor,Muar,industrial_crops,areca_nut,0.0
2017-01-01,Johor,Muar,industrial_crops,coconut,7759.43
2017-01-01,Johor,Muar,industrial_crops,coffee,140.25
2017-01-01,Johor,Muar,industrial_crops,honey_bee,0.0
2017-01-01,Johor,Muar,industrial_crops,kelulut_bee,0.0063
2017-01-01,Johor,Muar,industrial_crops,mushroom,32.8017
2017-01-01,Johor,Muar,industrial_crops,roselle,0.0
2017-01-01,Johor,Muar,spices,asam_gelugor,0.0
2017-01-01,Johor,Muar,spices,asam_jawa,0.0
2017-01-01,Johor,Muar,spices,black_pepper,0.0
2017-01-01,Johor,Muar,spices,calamondin_lime,71.2
2017-01-01,Johor,Muar,spices,curry_tree,0.0
2017-01-01,Johor,Muar,spices,ginger,0.0
2017-01-01,Johor,Muar,spices,greater_galangal,0.0
2017-01-01,Johor,Muar,spices,kaffir_lime,0.0
2017-01-01,Johor,Muar,spices,lemon_grass,0.0
2017-01-01,Johor,Muar,spices,lime,57.4
2017-01-01,Johor,Muar,spices,pink_cone_ginger,0.0
2017-01-01,Johor,Muar,spices,turmeric,0.0
2017-01-01,Johor,Muar,spices,water_celery,0.0
2017-01-01,Johor,Muar,vegetable,angled_loofah,0.0
2017-01-01,Johor,Muar,vegetable,birds_eye_chili,2.025
2017-01-01,Johor,Muar,vegetable,bitter_gourd,45.13
2017-01-01,Johor,Muar,vegetable,bottle_gourd,0.0
2017-01-01,Johor,Muar,vegetable,brinjal,66.072
2017-01-01,Johor,Muar,vegetable,celery,0.0
2017-01-01,Johor,Muar,vegetable,chinese_chives,0.0
2017-01-01,Johor,Muar,vegetable,chinese_kale,0.0
2017-01-01,Johor,Muar,vegetable,chinese_spinach,0.0
2017-01-01,Johor,Muar,vegetable,cucumber,94.915
2017-01-01,Johor,Muar,vegetable,dwarf_bitter_gourd,6.0
2017-01-01,Johor,Muar,vegetable,fourangled_bean,0.0
2017-01-01,Johor,Muar,vegetable,french_bean,0.0
2017-01-01,Johor,Muar,vegetable,ladys_finger,130.798
2017-01-01,Johor,Muar,vegetable,lettuce,0.0
2017-01-01,Johor,Muar,vegetable,long_bean,179.506
2017-01-01,Johor,Muar,vegetable,mustard,0.095
2017-01-01,Johor,Muar,vegetable,pumpkin,75.0
2017-01-01,Johor,Muar,vegetable,red_chilli,141.462
2017-01-01,Johor,Muar,vegetable,spring_onion,0.0
2017-01-01,Johor,Muar,vegetable,sweet_shoot,0.0
2017-01-01,Johor,Muar,vegetable,tomato,0.0
2017-01-01,Johor,Muar,vegetable,water_spinach,0.0
2017-01-01,Johor,Muar,vegetable,wax_gourd,0.0
2017-01-01,Johor,Pontian,cash_crops,cassava,0.0
2017-01-01,Johor,Pontian,cash_crops,groundnuts,0.0
2017-01-01,Johor,Pontian,cash_crops,sweet_corn,11326.7
2017-01-01,Johor,Pontian,cash_crops,sweet_potato,0.0
2017-01-01,Johor,Pontian,cash_crops,yam,8.0
2017-01-01,Johor,Pontian,cash_crops,yambean,0.0
2017-01-01,Johor,Pontian,cash_crops,yellow_sugar_cane,0.0
2017-01-01,Johor,Pontian,fruit,banana,15688.06
2017-01-01,Johor,Pontian,fruit,cempedak,285.31
2017-01-01,Johor,Pontian,fruit,ciku,0.0
2017-01-01,Johor,Pontian,fruit,dokong,0.0
2017-01-01,Johor,Pontian,fruit,dragon_fruit,0.0
2017-01-01,Johor,Pontian,fruit,duku,392.11
2017-01-01,Johor,Pontian,fruit,durian,5799.6
2017-01-01,Johor,Pontian,fruit,guava,0.0
2017-01-01,Johor,Pontian,fruit,jackfruit,0.0
2017-01-01,Johor,Pontian,fruit,langsat,16.0
2017-01-01,Johor,Pontian,fruit,mango,0.0
2017-01-01,Johor,Pontian,fruit,mangosteen,0.0
2017-01-01,Johor,Pontian,fruit,papaya,0.0
2017-01-01,Johor,Pontian,fruit,pineapple,51801.7
2017-01-01,Johor,Pontian,fruit,pomelo,0.0
2017-01-01,Johor,Pontian,fruit,pulasan,0.0
2017-01-01,Johor,Pontian,fruit,rambutan,146.0
2017-01-01,Johor,Pontian,fruit,salak,0.0
2017-01-01,Johor,Pontian,fruit,starfruit,0.0
2017-01-01,Johor,Pontian,fruit,sweet_orange,0.0
2017-01-01,Johor,Pontian,fruit,watermelon,0.0
2017-01-01,Johor,Pontian,herbs,aloe_vera,0.0
2017-01-01,Johor,Pontian,herbs,basil,0.0
2017-01-01,Johor,Pontian,herbs,belalai_gajah,0.0
2017-01-01,Johor,Pontian,herbs,betel_vine,5.1
2017-01-01,Johor,Pontian,herbs,bonglai,0.0
2017-01-01,Johor,Pontian,herbs,cekur,0.0
2017-01-01,Johor,Pontian,herbs,fragrant_lemon_grass,18.5
2017-01-01,Johor,Pontian,herbs,henna,0.0
2017-01-01,Johor,Pontian,herbs,lemon_myrtle,0.0
2017-01-01,Johor,Pontian,herbs,long_jack,0.0
2017-01-01,Johor,Pontian,herbs,misai_kucing,0.0
2017-01-01,Johor,Pontian,herbs,mistletoe_fig,0.0
2017-01-01,Johor,Pontian,herbs,pandan,0.0
2017-01-01,Johor,Pontian,herbs,pegaga,0.0
2017-01-01,Johor,Pontian,herbs,petai,0.0
2017-01-01,Johor,Pontian,herbs,swamp_willow_weed,0.0
2017-01-01,Johor,Pontian,herbs,temu_lawak,0.0
2017-01-01,Johor,Pontian,herbs,tenggek_burung,0.0
2017-01-01,Johor,Pontian,industrial_crops,areca_nut,218.4
2017-01-01,Johor,Pontian,industrial_crops,coconut,29652.282
2017-01-01,Johor,Pontian,industrial_crops,coffee,1538.305
2017-01-01,Johor,Pontian,industrial_crops,honey_bee,0.0
2017-01-01,Johor,Pontian,industrial_crops,kelulut_bee,0.0
2017-01-01,Johor,Pontian,industrial_crops,mushroom,212.295
2017-01-01,Johor,Pontian,industrial_crops,roselle,0.0
2017-01-01,Johor,Pontian,spices,asam_gelugor,0.0
2017-01-01,Johor,Pontian,spices,asam_jawa,0.0
2017-01-01,Johor,Pontian,spices,black_pepper,0.0
2017-01-01,Johor,Pontian,spices,calamondin_lime,21.6
2017-01-01,Johor,Pontian,spices,curry_tree,0.0
2017-01-01,Johor,Pontian,spices,ginger,0.0
2017-01-01,Johor,Pontian,spices,greater_galangal,166.1
2017-01-01,Johor,Pontian,spices,kaffir_lime,0.0
2017-01-01,Johor,Pontian,spices,lemon_grass,295.3
2017-01-01,Johor,Pontian,spices,lime,0.0
2017-01-01,Johor,Pontian,spices,pink_cone_ginger,2.7
2017-01-01,Johor,Pontian,spices,turmeric,19.0
2017-01-01,Johor,Pontian,spices,water_celery,0.0
2017-01-01,Johor,Pontian,vegetable,angled_loofah,227.45
2017-01-01,Johor,Pontian,vegetable,birds_eye_chili,67.3472
2017-01-01,Johor,Pontian,vegetable,bitter_gourd,240.6
2017-01-01,Johor,Pontian,vegetable,bottle_gourd,0.0
2017-01-01,Johor,Pontian,vegetable,brinjal,467.76
2017-01-01,Johor,Pontian,vegetable,celery,0.0
2017-01-01,Johor,Pontian,vegetable,chinese_chives,0.0
2017-01-01,Johor,Pontian,vegetable,chinese_kale,0.0
2017-01-01,Johor,Pontian,vegetable,chinese_spinach,0.0
2017-01-01,Johor,Pontian,vegetable,cucumber,101.048
2017-01-01,Johor,Pontian,vegetable,dwarf_bitter_gourd,0.0
2017-01-01,Johor,Pontian,vegetable,fourangled_bean,0.0
2017-01-01,Johor,Pontian,vegetable,french_bean,0.0
2017-01-01,Johor,Pontian,vegetable,ladys_finger,197.0
2017-01-01,Johor,Pontian,vegetable,lettuce,0.0
2017-01-01,Johor,Pontian,vegetable,long_bean,100.367
2017-01-01,Johor,Pontian,vegetable,mustard,294.95
2017-01-01,Johor,Pontian,vegetable,pumpkin,0.0
2017-01-01,Johor,Pontian,vegetable,red_chilli,207.319
2017-01-01,Johor,Pontian,vegetable,spring_onion,0.0
2017-01-01,Johor,Pontian,vegetable,sweet_shoot,0.0
2017-01-01,Johor,Pontian,vegetable,tomato,0.0
2017-01-01,Johor,Pontian,vegetable,water_spinach,0.0
2017-01-01,Johor,Pontian,vegetable,wax_gourd,0.0
2017-01-01,Johor,Segamat,cash_crops,cassava,292.9
2017-01-01,Johor,Segamat,cash_crops,groundnuts,0.0
2017-01-01,Johor,Segamat,cash_crops,sweet_corn,121.4
2017-01-01,Johor,Segamat,cash_crops,sweet_potato,548.0
2017-01-01,Johor,Segamat,cash_crops,yam,29.5
2017-01-01,Johor,Segamat,cash_crops,yambean,0.0
2017-01-01,Johor,Segamat,cash_crops,yellow_sugar_cane,490.6
2017-01-01,Johor,Segamat,fruit,banana,10178.91
2017-01-01,Johor,Segamat,fruit,cempedak,656.6
2017-01-01,Johor,Segamat,fruit,ciku,179.0
2017-01-01,Johor,Segamat,fruit,dokong,381.4
2017-01-01,Johor,Segamat,fruit,dragon_fruit,106.4
2017-01-01,Johor,Segamat,fruit,duku,440.958
2017-01-01,Johor,Segamat,fruit,durian,10546.4
2017-01-01,Johor,Segamat,fruit,guava,227.056
2017-01-01,Johor,Segamat,fruit,jackfruit,535.843
2017-01-01,Johor,Segamat,fruit,langsat,161.6
2017-01-01,Johor,Segamat,fruit,mango,3.8593
2017-01-01,Johor,Segamat,fruit,mangosteen,848.392
2017-01-01,Johor,Segamat,fruit,papaya,2815.6
2017-01-01,Johor,Segamat,fruit,pineapple,255.76117
2017-01-01,Johor,Segamat,fruit,pomelo,911.581
2017-01-01,Johor,Segamat,fruit,pulasan,78.3
2017-01-01,Johor,Segamat,fruit,rambutan,846.1
2017-01-01,Johor,Segamat,fruit,salak,0.451
2017-01-01,Johor,Segamat,fruit,starfruit,310.7
2017-01-01,Johor,Segamat,fruit,sweet_orange,41.771
2017-01-01,Johor,Segamat,fruit,watermelon,2449.479
2017-01-01,Johor,Segamat,herbs,aloe_vera,0.0
2017-01-01,Johor,Segamat,herbs,basil,7.9
2017-01-01,Johor,Segamat,herbs,belalai_gajah,0.0
2017-01-01,Johor,Segamat,herbs,betel_vine,18.1
2017-01-01,Johor,Segamat,herbs,bonglai,4.0
2017-01-01,Johor,Segamat,herbs,cekur,80.0
2017-01-01,Johor,Segamat,herbs,fragrant_lemon_grass,273.0
2017-01-01,Johor,Segamat,herbs,henna,11.2
2017-01-01,Johor,Segamat,herbs,lemon_myrtle,0.0
2017-01-01,Johor,Segamat,herbs,long_jack,0.0
2017-01-01,Johor,Segamat,herbs,misai_kucing,17.1
2017-01-01,Johor,Segamat,herbs,mistletoe_fig,4.8
2017-01-01,Johor,Segamat,herbs,pandan,31.4
2017-01-01,Johor,Segamat,herbs,pegaga,19.8
2017-01-01,Johor,Segamat,herbs,petai,33.4
2017-01-01,Johor,Segamat,herbs,swamp_willow_weed,269.4
2017-01-01,Johor,Segamat,herbs,temu_lawak,0.9
2017-01-01,Johor,Segamat,herbs,tenggek_burung,10.4
2017-01-01,Johor,Segamat,industrial_crops,areca_nut,0.0
2017-01-01,Johor,Segamat,industrial_crops,coconut,4746.84738
2017-01-01,Johor,Segamat,industrial_crops,coffee,0.0
2017-01-01,Johor,Segamat,industrial_crops,honey_bee,0.0
2017-01-01,Johor,Segamat,industrial_crops,kelulut_bee,0.09
2017-01-01,Johor,Segamat,industrial_crops,mushroom,8.99094
2017-01-01,Johor,Segamat,industrial_crops,roselle,0.0
2017-01-01,Johor,Segamat,spices,asam_gelugor,2.3
2017-01-01,Johor,Segamat,spices,asam_jawa,0.6
2017-01-01,Johor,Segamat,spices,black_pepper,0.0
2017-01-01,Johor,Segamat,spices,calamondin_lime,1268.7
2017-01-01,Johor,Segamat,spices,curry_tree,1.1
2017-01-01,Johor,Segamat,spices,ginger,16.8
2017-01-01,Johor,Segamat,spices,greater_galangal,101.1
2017-01-01,Johor,Segamat,spices,kaffir_lime,71.3
2017-01-01,Johor,Segamat,spices,lemon_grass,952.9
2017-01-01,Johor,Segamat,spices,lime,93.6
2017-01-01,Johor,Segamat,spices,pink_cone_ginger,44.5
2017-01-01,Johor,Segamat,spices,turmeric,123.0
2017-01-01,Johor,Segamat,spices,water_celery,2.4
2017-01-01,Johor,Segamat,vegetable,angled_loofah,306.9804
2017-01-01,Johor,Segamat,vegetable,birds_eye_chili,12.01
2017-01-01,Johor,Segamat,vegetable,bitter_gourd,248.127
2017-01-01,Johor,Segamat,vegetable,bottle_gourd,4.77
2017-01-01,Johor,Segamat,vegetable,brinjal,8.0
2017-01-01,Johor,Segamat,vegetable,celery,0.0
2017-01-01,Johor,Segamat,vegetable,chinese_chives,0.0
2017-01-01,Johor,Segamat,vegetable,chinese_kale,0.0
2017-01-01,Johor,Segamat,vegetable,chinese_spinach,178.47
2017-01-01,Johor,Segamat,vegetable,cucumber,1899.245
2017-01-01,Johor,Segamat,vegetable,dwarf_bitter_gourd,0.0
2017-01-01,Johor,Segamat,vegetable,fourangled_bean,13.45
2017-01-01,Johor,Segamat,vegetable,french_bean,0.0
2017-01-01,Johor,Segamat,vegetable,ladys_finger,0.0
2017-01-01,Johor,Segamat,vegetable,lettuce,84.26
2017-01-01,Johor,Segamat,vegetable,long_bean,255.11
2017-01-01,Johor,Segamat,vegetable,mustard,383.844
2017-01-01,Johor,Segamat,vegetable,pumpkin,0.0
2017-01-01,Johor,Segamat,vegetable,red_chilli,36.9
2017-01-01,Johor,Segamat,vegetable,spring_onion,0.0
2017-01-01,Johor,Segamat,vegetable,sweet_shoot,5.247
2017-01-01,Johor,Segamat,vegetable,tomato,0.0
2017-01-01,Johor,Segamat,vegetable,water_spinach,152.258
2017-01-01,Johor,Segamat,vegetable,wax_gourd,0.0
2017-01-01,Johor,Tangkak,cash_crops,cassava,17.0
2017-01-01,Johor,Tangkak,cash_crops,groundnuts,0.0
2017-01-01,Johor,Tangkak,cash_crops,sweet_corn,108.4
2017-01-01,Johor,Tangkak,cash_crops,sweet_potato,283.1
2017-01-01,Johor,Tangkak,cash_crops,yam,729.4
2017-01-01,Johor,Tangkak,cash_crops,yambean,191.4
2017-01-01,Johor,Tangkak,cash_crops,yellow_sugar_cane,2386.5
2017-01-01,Johor,Tangkak,fruit,banana,53684.25
2017-01-01,Johor,Tangkak,fruit,cempedak,701.2
2017-01-01,Johor,Tangkak,fruit,ciku,250.3
2017-01-01,Johor,Tangkak,fruit,dokong,350.5
2017-01-01,Johor,Tangkak,fruit,dragon_fruit,226.7
2017-01-01,Johor,Tangkak,fruit,duku,267.5
2017-01-01,Johor,Tangkak,fruit,durian,8836.0
2017-01-01,Johor,Tangkak,fruit,guava,54358.6
2017-01-01,Johor,Tangkak,fruit,jackfruit,343.93
2017-01-01,Johor,Tangkak,fruit,langsat,5.0
2017-01-01,Johor,Tangkak,fruit,mango,199.8
2017-01-01,Johor,Tangkak,fruit,mangosteen,9.0
2017-01-01,Johor,Tangkak,fruit,papaya,8686.1
2017-01-01,Johor,Tangkak,fruit,pineapple,0.0
2017-01-01,Johor,Tangkak,fruit,pomelo,1613.3
2017-01-01,Johor,Tangkak,fruit,pulasan,0.0
2017-01-01,Johor,Tangkak,fruit,rambutan,107.0
2017-01-01,Johor,Tangkak,fruit,salak,0.0
2017-01-01,Johor,Tangkak,fruit,starfruit,3169.45
2017-01-01,Johor,Tangkak,fruit,sweet_orange,472.3
2017-01-01,Johor,Tangkak,fruit,watermelon,0.0
2017-01-01,Johor,Tangkak,herbs,aloe_vera,0.0
2017-01-01,Johor,Tangkak,herbs,basil,0.0
2017-01-01,Johor,Tangkak,herbs,belalai_gajah,0.0
2017-01-01,Johor,Tangkak,herbs,betel_vine,0.0
2017-01-01,Johor,Tangkak,herbs,bonglai,0.0
2017-01-01,Johor,Tangkak,herbs,cekur,13.2
2017-01-01,Johor,Tangkak,herbs,fragrant_lemon_grass,0.0
2017-01-01,Johor,Tangkak,herbs,henna,0.0
2017-01-01,Johor,Tangkak,herbs,lemon_myrtle,0.0
2017-01-01,Johor,Tangkak,herbs,long_jack,0.0
2017-01-01,Johor,Tangkak,herbs,misai_kucing,0.0
2017-01-01,Johor,Tangkak,herbs,mistletoe_fig,0.0
2017-01-01,Johor,Tangkak,herbs,pandan,0.0
2017-01-01,Johor,Tangkak,herbs,pegaga,0.0
2017-01-01,Johor,Tangkak,herbs,petai,0.0
2017-01-01,Johor,Tangkak,herbs,swamp_willow_weed,0.0
2017-01-01,Johor,Tangkak,herbs,temu_lawak,0.0
2017-01-01,Johor,Tangkak,herbs,tenggek_burung,0.0
2017-01-01,Johor,Tangkak,industrial_crops,areca_nut,0.0
2017-01-01,Johor,Tangkak,industrial_crops,areca_nut,0.0
2017-01-01,Johor,Tangkak,industrial_crops,coconut,12384.5
2017-01-01,Johor,Tangkak,industrial_crops,coconut,0.0
2017-01-01,Johor,Tangkak,industrial_crops,coffee,0.0
2017-01-01,Johor,Tangkak,industrial_crops,coffee,0.0
2017-01-01,Johor,Tangkak,industrial_crops,honey_bee,0.0
2017-01-01,Johor,Tangkak,industrial_crops,honey_bee,0.0
2017-01-01,Johor,Tangkak,industrial_crops,kelulut_bee,0.0
2017-01-01,Johor,Tangkak,industrial_crops,kelulut_bee,0.0
2017-01-01,Johor,Tangkak,industrial_crops,mushroom,2135.8
2017-01-01,Johor,Tangkak,industrial_crops,mushroom,0.0
2017-01-01,Johor,Tangkak,industrial_crops,roselle,0.0
2017-01-01,Johor,Tangkak,industrial_crops,roselle,0.0
2017-01-01,Johor,Tangkak,spices,asam_gelugor,0.0
2017-01-01,Johor,Tangkak,spices,asam_jawa,0.0
2017-01-01,Johor,Tangkak,spices,black_pepper,0.0
2017-01-01,Johor,Tangkak,spices,calamondin_lime,1134.3
2017-01-01,Johor,Tangkak,spices,curry_tree,0.0
2017-01-01,Johor,Tangkak,spices,ginger,0.0
2017-01-01,Johor,Tangkak,spices,greater_galangal,0.0
2017-01-01,Johor,Tangkak,spices,kaffir_lime,0.0
2017-01-01,Johor,Tangkak,spices,lemon_grass,576.3
2017-01-01,Johor,Tangkak,spices,lime,847.2
2017-01-01,Johor,Tangkak,spices,pink_cone_ginger,0.0
2017-01-01,Johor,Tangkak,spices,turmeric,0.0
2017-01-01,Johor,Tangkak,spices,water_celery,0.0
2017-01-01,Johor,Tangkak,vegetable,angled_loofah,922.6
2017-01-01,Johor,Tangkak,vegetable,birds_eye_chili,7.0
